,time,NGRIPmartin24Tanom_decavg_temp__detrendedlinear
692,-1125,-0.2560413991375001
693,-1115,-0.301566116498165
694,-1105,-0.3220408338588299
695,-1095,-0.31116555121949485
696,-1085,-0.26819026858016015
697,-1075,-0.19646498594082507
698,-1065,-0.10233970330148998
699,-1055,0.0057355793378446734
700,-1045,0.12056086197717977
701,-1035,0.23668614461651483
702,-1025,0.3472114272558495
703,-1015,0.44098670989518474
704,-1005,0.5052619925345198
705,-995,0.5318372751738545
706,-985,0.5174125578131895
707,-975,0.4637878404525242
708,-965,0.3803631230918597
709,-955,0.2840384057311944
710,-945,0.1901136883705295
711,-935,0.10698897100986415
712,-925,0.034614253649199234
713,-915,-0.03021046371146565
714,-905,-0.08758518107213054
715,-895,-0.1356098984327959
716,-885,-0.1703846157934608
717,-875,-0.18645933315412613
718,-865,-0.18143405051479103
719,-855,-0.16225876787545593
720,-845,-0.14238348523612127
721,-835,-0.13265820259678615
722,-825,-0.13423291995745107
723,-815,-0.14065763731811595
724,-805,-0.14763235467878127
725,-795,-0.1541570720394462
726,-785,-0.15923178940011154
727,-775,-0.16275650676077644
728,-765,-0.16438122412144135
729,-755,-0.15985594148210622
730,-745,-0.14218065884277156
731,-735,-0.10705537620343646
732,-725,-0.06338009356410179
733,-715,-0.0335048109247667
734,-705,-0.03377952828543159
735,-695,-0.06220424564609649
736,-685,-0.10082896300676183
737,-675,-0.1274536803674267
738,-665,-0.12432839772809207
739,-655,-0.08770311508875697
740,-645,-0.029827832449421873
741,-635,0.03429745018991324
742,-625,0.0937227328292479
743,-615,0.148298015468583
744,-605,0.2077232981079181
745,-595,0.2818485807472528
746,-585,0.37127386338658785
747,-575,0.4654991460259225
748,-565,0.5476244286652576
749,-555,0.6032497113045927
750,-545,0.6273249939439278
751,-535,0.6262502765832625
752,-525,0.6139255592225976
753,-515,0.5981508418619323
754,-505,0.5738761245012673
755,-495,0.5315514071406024
756,-485,0.46757668977993755
757,-475,0.3917019724192722
758,-465,0.3214772550586073
759,-455,0.269402537697942
760,-445,0.23797782033727707
761,-435,0.22285310297661218
762,-425,0.2148783856159473
763,-415,0.20285366825528195
764,-405,0.17642895089461705
765,-395,0.12900423353395216
766,-385,0.06732951617328681
767,-375,0.0073047988126219154
768,-365,-0.042169918548043445
769,-355,-0.08749463590870832
770,-345,-0.13986935326937325
771,-335,-0.20154407063003815
772,-325,-0.26606878799070344
773,-315,-0.3264435053513684
774,-305,-0.3801682227120337
775,-295,-0.42799294007269817
776,-285,-0.46791765743336344
777,-275,-0.49389237479402837
778,-265,-0.49446709215469364
779,-255,-0.46304180951535856
780,-245,-0.40321652687602394
781,-235,-0.3238912442366889
782,-225,-0.23866596159735376
783,-215,-0.16149067895801866
784,-205,-0.09416539631868401
785,-195,-0.0274401136793489
