,time,NGRIP1seierstad14d18O_decavg_d18O__detrendedlinear
701,-1035,0.01989017830062778
702,-1025,0.17040939343560524
703,-1015,0.27417860857057264
704,-1005,0.32732282370554344
705,-995,0.3185920388405279
706,-985,0.2873612539754973
707,-975,0.22863046911047746
708,-965,0.20364968424545538
709,-955,0.2199188993804242
710,-945,0.15293811451541472
711,-935,-0.015792670349611626
712,-925,-0.18114845521463252
713,-915,-0.3423792400796657
714,-905,-0.377610024944687
715,-895,-0.2588408098097048
716,-885,-0.14007159467472974
717,-875,-0.021302379539754668
718,-865,0.02884183559522313
719,-855,-0.0048889492698052095
720,-845,-0.047619734134826786
721,-835,-0.10135051899984404
722,-825,-0.13370630386486937
723,-815,-0.1399370887298943
724,-805,-0.14054287359491013
725,-795,-0.13427365845993222
726,-785,-0.15050444332496937
727,-775,-0.1942352281899815
728,-765,-0.19634101305501162
729,-755,-0.14757179792002972
730,-745,-0.07517758278504516
731,-735,0.02609163234992451
732,-725,0.024985847484899182
733,-715,-0.10124493738012319
734,-705,-0.18022572224515443
735,-695,-0.20145650711017282
736,-685,-0.16081229197519775
737,-675,-0.0445430768402133
738,-665,0.06722613829475677
739,-655,0.173495353429729
740,-645,0.09413956856471373
741,-635,-0.21209121630031547
742,-625,-0.4001970011653313
743,-615,-0.44392778603036476
744,-605,-0.2907835708953854
745,-595,0.10298564423959533
746,-585,0.2875048593745717
747,-575,0.21627407450954195
748,-565,0.15741828964451798
749,-555,0.11368750477950584
750,-545,0.1532067199144862
751,-535,0.294475935049455
752,-525,0.3626201501844406
753,-515,0.341389365319408
754,-505,0.2301585804543862
755,-495,0.008927795589364962
756,-485,-0.1054279892756611
757,-475,-0.08915877414067808
758,-465,0.026110440994294493
759,-455,0.2623796561292693
760,-445,0.3073988712642475
761,-435,0.1186680863992251
762,-425,-0.06106269846578982
763,-415,-0.22979348333082328
764,-405,-0.23202426819585042
765,-395,-0.030755053060865123
766,-385,0.06813916207411097
767,-375,0.041908377209082914
768,-365,-0.007947407655940708
769,-355,-0.08667819252096365
770,-345,-0.08553397738597823
771,-335,0.013235237748993711
772,-325,-0.020745547116035823
773,-315,-0.21697633198105848
774,-305,-0.33108211684608335
775,-295,-0.34481290171109436
776,-285,-0.3416686865761207
777,-275,-0.3178994714411516
778,-265,-0.3008802563061721
779,-255,-0.29211104117119646
780,-245,-0.26084182603621286
781,-235,-0.20207261090124007
782,-225,-0.21755339576626653
783,-215,-0.3237841806312858
784,-205,-0.30288996549631264
785,-195,-0.12662075036132592
