,time,vieira11tsianom1kyrfir
688,-1065.0,-0.016158268480808563
689,-1055.0,-0.21178157234630438
690,-1045.0,-0.18113759718324007
691,-1035.0,0.0910175980221502
692,-1025.0,0.31905136433892
693,-1015.0,0.2996529852788954
694,-1005.0,0.22894544084807736
695,-995.0,0.19141338572974165
696,-985.0,0.14124348313296547
697,-975.0,0.05934138756401652
698,-965.0,-0.04534931916329474
699,-955.0,-0.08648089539162276
700,-945.0,-0.08087439571772263
701,-935.0,-0.16497899337974514
702,-925.0,-0.3200726168056655
703,-915.0,-0.3779604516194002
704,-905.0,-0.3343222303723369
705,-895.0,-0.2504277455244192
706,-885.0,-0.18527657425764735
707,-875.0,-0.08068477841602575
708,-865.0,0.11331424921978339
709,-855.0,0.271219678674562
710,-845.0,0.28443168586290946
711,-835.0,0.1715341625063887
712,-825.0,0.13779545713471758
713,-815.0,0.35420109045629944
714,-805.0,0.44300024892834583
715,-795.0,0.13874835420543274
716,-785.0,0.007516894589789248
717,-775.0,0.10981781149063657
718,-765.0,0.1392957382568982
719,-755.0,0.1546595149004142
720,-745.0,0.15098334253792262
721,-735.0,0.032903479649910056
722,-725.0,0.013152831480647359
723,-715.0,0.110890150616067
724,-705.0,0.15096805726146081
725,-695.0,0.11566618896218993
726,-685.0,0.04757693742927485
727,-675.0,-0.07343737644178161
728,-665.0,-0.2399454098121383
729,-655.0,-0.3779436248733927
730,-645.0,-0.40090080353052027
731,-635.0,-0.3353703456023678
732,-625.0,-0.3066465104993421
733,-615.0,-0.19321911696364252
734,-605.0,0.0728253668543416
735,-595.0,0.2946662320496356
736,-585.0,0.42947328139155894
737,-575.0,0.41405359225949145
738,-565.0,0.16311036529597725
739,-555.0,-0.056244717559270324
740,-545.0,-0.15393870376392665
741,-535.0,-0.18502135737546938
742,-525.0,-0.21622652867699638
743,-515.0,-0.30797193693175573
744,-505.0,-0.36784611796454436
745,-495.0,-0.31125207874260025
746,-485.0,-0.22017365134346809
747,-475.0,-0.20785660801957254
748,-465.0,-0.22504493206366877
749,-455.0,-0.17336097556609092
750,-445.0,-0.10090423763512062
751,-435.0,-0.11918430162957719
752,-425.0,-0.17043898293880166
753,-415.0,-0.10980902411526935
754,-405.0,0.03385273912956166
755,-395.0,0.1580392364486233
756,-385.0,0.23720548033496308
757,-375.0,0.2975226304842359
758,-365.0,0.387384804619185
759,-355.0,0.5193194580255754
760,-345.0,0.5538980549388419
761,-335.0,0.4226281118729325
762,-325.0,0.25678621909984944
763,-315.0,0.09685499423001814
764,-305.0,-0.14570395410166886
765,-295.0,-0.20048696310261607
766,-285.0,-0.20605336659203108
767,-275.0,-0.20656073792223412
768,-265.0,-0.20131747399334005
769,-255.0,-0.20155891101714896
770,-245.0,-0.1522426836604276
771,-235.0,-0.08998057570852645
772,-225.0,0.10294680186549676
773,-215.0,0.04915103609091001
774,-205.0,0.007543591896200758
