,time,doering22T15Ngoujon_decavg_temp__detrendedlinear
560,-2445,-0.7193518382429538
561,-2435,-0.5436763847475081
562,-2425,-0.35800093125206356
563,-2415,-0.07032547775661868
564,-2405,0.29734997573882627
565,-2395,0.5120254292342725
566,-2385,0.6387008827297169
567,-2375,0.47137633622516084
568,-2365,-0.030948210279394317
569,-2355,-0.24327275678394855
570,-2345,0.1584026967114962
571,-2335,0.47907815020694056
572,-2325,0.3417536037023856
573,-2315,0.16242905719783085
574,-2305,0.20010451069327484
575,-2295,0.07377996418872179
576,-2285,-0.43554458231583393
577,-2275,-0.8068691288203889
578,-2265,-0.6801936753249436
579,-2255,-0.47751822182949955
580,-2245,-0.37684276833405406
581,-2235,-0.42116731483860903
582,-2225,-0.534491861343164
583,-2215,-0.706816407847719
584,-2205,-0.5751409543522739
585,-2195,-0.2624655008568286
586,-2185,-0.46679004736138463
587,-2175,-0.8561145938659394
588,-2165,-0.543439140370495
589,-2155,-0.5537636868750493
590,-2145,-0.6860882333796043
591,-2135,-0.8744127798841594
592,-2125,-0.8397373263887147
593,-2115,-0.680061872893269
594,-2105,-0.5783864193978241
595,-2095,-0.4127109659023791
596,-2085,-0.21403551240693375
597,-2075,-0.17936005891148987
598,-2065,-0.20568460541604416
599,-2055,-0.21700915192059878
600,-2045,-0.10033369842515505
601,-2035,-0.29065824492970904
602,-2025,-0.4959827914342636
603,-2015,-0.4623073379388192
604,-2005,0.03736811555662545
605,-1995,0.39604356905207183
606,-1985,0.007719022547515664
607,-1975,-0.3806055239570396
608,-1965,-0.23393007046159475
609,-1955,0.22274538303384972
610,-1945,0.23442083652929568
611,-1935,0.09209629002474173
612,-1925,0.07077174352018556
613,-1915,0.264447197015631
614,-1905,0.36112265051107606
615,-1895,0.5237981040065209
616,-1885,0.3924735575019662
617,-1875,0.10914901099741048
618,-1865,0.1688244644928547
619,-1855,0.43449991798830023
620,-1845,0.2581753714837447
621,-1835,-0.027149175020809047
622,-1825,-0.26047372152536585
623,-1815,-0.4267982680299207
624,-1805,0.17587718546552455
625,-1795,-0.01344736103903088
626,-1785,-0.5097719075435849
627,-1775,-0.5260964540481394
628,-1765,-0.3624210005526951
629,-1755,-0.5827455470572502
630,-1745,-0.927070093561805
631,-1735,-0.28539464006636095
632,-1725,0.26328081342908494
633,-1715,0.11695626692453054
634,-1705,-0.1483682795800254
635,-1695,-0.36969282608458
636,-1685,-0.46301737258913533
637,-1675,-0.028341919093690215
638,-1665,0.369333534401755
639,-1655,0.4630089878971999
640,-1645,0.35868444139264444
641,-1635,0.04435989488808989
642,-1625,0.041035348383535286
643,-1615,0.29971080187897936
644,-1605,0.33238625537442434
645,-1595,0.18006170886986972
646,-1585,0.18173716236531412
647,-1575,0.8474126158607609
648,-1565,0.9640880693562046
649,-1555,0.9537635228516486
650,-1545,0.9604389763470955
651,-1535,0.9701144298425408
652,-1525,0.6907898833379846
653,-1515,0.5004653368334298
654,-1505,0.32514079032887544
655,-1495,0.22181624382431853
656,-1485,0.11949169731976461
657,-1475,0.22216715081520988
658,-1465,0.5158426043106541
659,-1455,0.545518057806099
660,-1445,0.44219351130154383
661,-1435,0.45486896479698924
662,-1425,0.353544418292433
663,-1415,-0.04178012821212107
664,-1405,-0.08810467471667671
665,-1395,0.12657077877876866
666,-1385,0.34924623227421403
667,-1375,0.6369216857696589
668,-1365,0.8615971392651041
669,-1355,1.205272592760549
670,-1345,1.5569480462559948
671,-1335,1.334623499751439
672,-1325,0.9442989532468848
673,-1315,0.4759744067423295
674,-1305,0.12964986023777314
675,-1295,0.30432531373321936
676,-1285,0.46700076722866424
677,-1275,0.03967622072410837
678,-1265,-0.5316483257804459
679,-1255,-0.35797287228500085
680,-1245,-0.02829741878955616
681,-1235,0.13237803470588805
682,-1225,0.13205348820133445
683,-1215,0.07372894169677924
684,-1205,0.08640439519222465
685,-1195,0.046079848687669234
686,-1185,-0.013244697816886308
687,-1175,-0.003569244321441012
688,-1165,-0.05089379082599521
689,-1155,-0.06821833733055183
690,-1145,-0.09754288383510534
691,-1135,-0.029867430339660217
692,-1125,0.18980802315578327
693,-1115,-0.07151652334877134
694,-1105,-0.34584106985332674
695,-1095,-0.16616561635788152
696,-1085,0.08050983713756388
697,-1075,0.1191852906330082
698,-1065,-0.003139255871547064
699,-1055,-0.08146380237610273
700,-1045,0.19321165111934313
701,-1035,0.40388710461478894
702,-1025,0.07656255811023271
703,-1015,0.2002380116056779
704,-1005,0.3799134651011231
705,-995,0.25258891859656885
706,-985,-0.04073562790798668
707,-975,-0.482060174412541
708,-965,-0.07538472091709725
709,-955,-0.01770926742165191
710,-945,-0.06503381392620611
711,-935,-0.02335836043076167
712,-925,-0.03668290693531695
713,-915,0.6989925465601292
714,-905,0.4476680000555735
715,-895,0.15934345355101787
716,-885,-0.022981092953537008
717,-875,0.24069436054190785
718,-865,0.5193698140373524
719,-855,0.4070452675327978
720,-845,0.5537207210282427
721,-835,0.4003961745236877
722,-825,0.31807162801913336
723,-815,0.1617470815145774
724,-805,0.3414225350100226
725,-795,0.6000979885054676
726,-785,0.7707734420009134
727,-775,0.41244889549635744
728,-765,0.07612434899180354
729,-755,-0.12720019751275302
730,-745,0.16647525598269386
731,-735,0.377150709478137
732,-725,0.43782616297358246
733,-715,0.4845016164690277
734,-705,0.6071770699644716
735,-695,0.3718525234599177
736,-685,-0.06547202304463795
737,-675,-0.12379656954919227
738,-665,-0.06912111605374704
739,-655,-0.14544566255830382
740,-645,0.09622979093714257
741,-635,0.39490524443258757
742,-625,0.1685806979280322
743,-615,0.12925615142347713
744,-605,-0.17206839508107752
745,-595,0.07460705841436699
746,-585,0.030282511909812015
747,-575,0.0069579654052569495
748,-565,0.4336334189007012
749,-555,0.4543088723961466
750,-545,0.6239843258915929
751,-535,0.7516597793870377
752,-525,0.575335232882483
753,-515,0.11701068637792744
754,-505,-0.18631386012662787
755,-495,-0.4436384066311829
756,-485,-0.4619629531357372
757,-475,0.14471250035970762
758,-465,0.2833879538551516
759,-455,0.6760634073505978
760,-445,0.6497388608460426
761,-435,0.3134143143414869
762,-425,-0.24591023216306773
763,-415,0.019765221332376903
764,-405,0.058440674827822114
765,-395,0.34011612832326676
766,-385,0.3377915818187125
767,-375,0.28146703531415795
768,-365,0.4221424888096026
769,-355,0.29581794230504777
770,-345,0.2354933958004919
771,-335,-0.2728311507040635
772,-325,-0.40715569720861833
773,-315,-0.32048024371317396
774,-305,0.05119520978227232
775,-295,0.27787066327771726
776,-285,0.2205461167731615
777,-275,0.21322157026860644
778,-265,-0.3171029762359483
779,-255,-0.4124275227405043
780,-245,-0.29075206924505803
781,-235,-0.1190766157496137
782,-225,0.11059883774583135
783,-215,0.20927429124127617
784,-205,-0.056050255263278004
